INDEX_NR,INCIDENT_DATE,TIME,AIRPORT_ID,AIRPORT,STATE,LATITUDE,LONGITUDE,PHASE_OF_FLIGHT,HEIGHT,SPEED,AC_MAKE,AC_MODEL,AC_CLASS,AC_MASS,ENG_TYPE,NUM_ENGS,SKY,PRECIPITATION,SPECIES,SPECIES_ID,SIZE,NUM_SEEN,NUM_STRUCK,DAMAGE_IND,DAM_LEVEL,EFFECT,STR_PARTS,DAM_PARTS,COST_REPAIRS,COST_OTHER,NR_INJURIES,NR_FATALITIES,REMARKS,data_origin,operational_use
SAMPLE-00278,2021-04-30,02:03,SAMPLE10,Sample Municipal Airport 10 (SYNTHETIC),SS,42.87332018591297,-102.56453272063213,Climb,423.0,224.0,Airbus,Model-186,Airplane,3,Turbofan,2,No Cloud,Fog,Common Kestrel,Falco tinnunculus,Large,1,1,Y,M,None,Wing,Wing,3764.28,245.42,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00279,2023-01-15,03:02,SAMPLE12,Sample Municipal Airport 12 (SYNTHETIC),SS,42.487256660010246,-99.34488608836996,Climb,932.0,116.0,Embraer,Model-154,Airplane,1,Turbojet,4,Overcast,None,Common Ringed Plover,Charadrius hiaticula,Large,1,1,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00280,2020-08-10,03:37,SAMPLE12,Sample Municipal Airport 12 (SYNTHETIC),SS,42.48030695259038,-99.35075282385165,Approach,2025.0,143.0,Cessna,Model-899,Airplane,3,Turbofan,2,Overcast,Rain,Canada Goose,Branta canadensis,Medium,1,1,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00281,2023-07-22,10:54,SAMPLE10,Sample Municipal Airport 10 (SYNTHETIC),SS,42.8641905754971,-102.52886397827808,Descent,437.0,195.0,Bombardier,Model-870,Airplane,2,Turboprop,2,Some Cloud,None,Herring Gull,Larus argentatus,Medium,1,1,Y,S,Precautionary Landing,Windshield,Wing,7439.83,132.19,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00282,2019-02-10,09:25,SAMPLE07,Sample Regional Airport 07 (SYNTHETIC),SS,41.92837159388202,-76.485471115221,Take-off run,1912.0,167.0,Boeing,Model-784,Airplane,3,Turboprop,2,Overcast,Fog,Greylag Goose,Anser anser,Medium,1,1,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00283,2018-12-12,02:29,SAMPLE14,Sample Municipal Airport 14 (SYNTHETIC),SS,38.86977074386883,-94.85040095337257,En Route,1307.0,159.0,Cessna,Model-528,Airplane,3,Turbofan,2,No Cloud,None,Herring Gull,Larus argentatus,Small,1,1,Y,M,Aborted Takeoff,Windshield,Wing,9773.28,1259.17,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00284,2023-04-28,16:14,SAMPLE02,Sample Municipal Airport 02 (SYNTHETIC),SS,45.582752271696435,-85.73426209495813,Take-off run,1197.0,145.0,Boeing,Model-554,Airplane,4,Turbofan,2,Overcast,None,Rock Pigeon,Columba livia,Small,1,1,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00285,2022-12-21,06:36,SAMPLE03,Sample Regional Airport 03 (SYNTHETIC),SS,35.93852976725562,-78.3237068758622,Take-off run,862.0,91.0,Embraer,Model-147,Airplane,3,Turbojet,2,Overcast,None,Mallard,Anas platyrhynchos,Small,1,1,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00286,2022-06-09,23:08,SAMPLE21,Sample Regional Airport 21 (SYNTHETIC),,58.61722170373185,12.48058456333971,Take-off run,607.0,225.0,Embraer,Model-116,Airplane,5,Turbojet,2,Some Cloud,None,Common Buzzard,Buteo buteo,Small,1,1,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00287,2021-06-12,15:44,SAMPLE06,Sample Municipal Airport 06 (SYNTHETIC),SS,33.12444555589706,-99.01524980528822,Take-off run,78.0,126.0,Bombardier,Model-683,Airplane,3,Turboprop,2,No Cloud,None,Common Starling,Sturnus vulgaris,Small,1,1,N,,,Windshield,,0.0,0.0,1,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00288,2023-04-22,19:44,SAMPLE05,Sample Regional Airport 05 (SYNTHETIC),SS,42.11698692161541,-104.05348398433101,Landing Roll,1055.0,239.0,Bombardier,Model-358,Airplane,3,Turboprop,2,Some Cloud,Rain,American Robin,Turdus migratorius,Medium,2-10,2-10,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00289,2019-12-22,00:32,SAMPLE03,Sample Regional Airport 03 (SYNTHETIC),SS,35.90907237293572,-78.3239070080519,Take-off run,336.0,124.0,Boeing,Model-506,Airplane,3,Turbofan,2,No Cloud,None,Great Blue Heron,Ardea herodias,Small,1,1,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00290,2024-05-03,20:38,SAMPLE04,Sample Municipal Airport 04 (SYNTHETIC),SS,33.663794232236164,-95.02269732706017,Climb,1411.0,196.0,Airbus,Model-802,Airplane,5,Turbojet,2,Overcast,Rain,American Crow,Corvus brachyrhynchos,Small,2-10,2-10,Y,M,None,Wing,Wing,810.45,2369.65,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00291,2020-10-03,23:52,SAMPLE04,Sample Municipal Airport 04 (SYNTHETIC),SS,33.62357065103457,-95.03871267956984,Descent,127.0,104.0,Bombardier,Model-543,Airplane,5,Turbojet,2,Some Cloud,None,Common Kestrel,Falco tinnunculus,Small,1,1,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00292,2023-10-10,01:39,SAMPLE21,Sample Regional Airport 21 (SYNTHETIC),,58.63224040808587,12.48891148667529,Approach,1281.0,225.0,Bombardier,Model-567,Airplane,3,Turbofan,2,Overcast,None,Bald Eagle,Haliaeetus leucocephalus,Small,1,1,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00293,2018-11-03,03:50,SAMPLE24,Sample Municipal Airport 24 (SYNTHETIC),,57.87809539359535,13.936937887166627,Descent,338.0,233.0,Embraer,Model-804,Airplane,3,Turbofan,2,Overcast,None,Common Buzzard,Buteo buteo,Small,1,1,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00294,2020-08-02,16:58,SAMPLE17,Sample Regional Airport 17 (SYNTHETIC),,55.00437986127929,5.17209942873523,Landing Roll,82.0,211.0,Embraer,Model-708,Airplane,4,Turbofan,2,Overcast,Snow,Great Blue Heron,Ardea herodias,Medium,11-100,11-100,Y,S,None,Nose,,6834.86,1129.88,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00295,2021-04-25,18:18,SAMPLE20,Sample Municipal Airport 20 (SYNTHETIC),,54.43812323076259,4.059822245775286,En Route,1322.0,112.0,Cessna,Model-348,Airplane,2,Turboprop,2,No Cloud,None,Mute Swan,Cygnus olor,Small,1,1,Y,M,Aborted Takeoff,Engine,Wing,14596.3,194.95,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00296,2019-06-08,23:34,SAMPLE14,Sample Municipal Airport 14 (SYNTHETIC),SS,38.830176401617074,-94.82511610998463,Approach,227.0,100.0,Bombardier,Model-773,Airplane,3,Turboprop,2,Some Cloud,None,Mallard,Anas platyrhynchos,Medium,1,1,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00297,2021-12-02,06:15,SAMPLE24,Sample Municipal Airport 24 (SYNTHETIC),,57.825281171468056,13.990250827777118,Approach,2033.0,221.0,Boeing,Model-833,Airplane,2,Turbofan,2,Some Cloud,None,Great Cormorant,Phalacrocorax carbo,Small,2-10,2-10,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00298,2023-06-16,01:52,SAMPLE18,Sample Municipal Airport 18 (SYNTHETIC),,46.34944692795169,13.074924932105235,En Route,951.0,113.0,Boeing,Model-370,Airplane,4,Turboprop,2,Overcast,None,Great Blue Heron,Ardea herodias,Small,1,1,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00299,2024-02-03,12:19,,Sample Regional Airport 17 (SYNTHETIC),,54.980442042485606,5.167662841836783,Landing Roll,110.0,105.0,Airbus,Model-888,Airplane,4,Turbofan,2,Some Cloud,None,Great Black-backed Gull,Larus marinus,Small,1,1,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00300,2020-03-22,16:51,SAMPLE22,Sample Municipal Airport 22 (SYNTHETIC),,55.73462951912545,6.272486568369156,Climb,50.0,202.0,Cessna,Model-244,Airplane,2,Turbofan,2,Overcast,None,Common Raven,Corvus corax,Medium,2-10,2-10,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00301,2020-11-14,11:00,SAMPLE06,Sample Municipal Airport 06 (SYNTHETIC),SS,33.076478518900835,-98.98088691061999,Approach,722.0,93.0,Cessna,Model-819,Airplane,4,Turbojet,2,Overcast,None,Great Cormorant,Phalacrocorax carbo,Small,11-100,11-100,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00302,2019-07-10,07:07,SAMPLE18,Sample Municipal Airport 18 (SYNTHETIC),,46.34966958448128,13.06993026853326,Climb,1284.0,215.0,Airbus,Model-590,Airplane,5,Turbojet,2,No Cloud,None,Common Ringed Plover,Charadrius hiaticula,Small,1,1,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00303,2022-11-24,08:18,SAMPLE02,Sample Municipal Airport 02 (SYNTHETIC),SS,45.61091655801163,-85.7703688618774,Landing Roll,1104.0,229.0,Cessna,Model-241,Airplane,1,Turbojet,4,Overcast,None,Mallard,Anas platyrhynchos,Small,1,1,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00304,2024-09-18,14:12,,Sample Regional Airport 03 (SYNTHETIC),SS,35.89664800210988,-78.28986567742395,Approach,1961.0,119.0,Bombardier,Model-640,Airplane,4,Turbofan,2,No Cloud,None,Great Blue Heron,Ardea herodias,Medium,1,1,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00305,2018-06-06,10:25,SAMPLE01,Sample Regional Airport 01 (SYNTHETIC),SS,42.38253540880848,-100.27071138702281,Climb,513.0,188.0,Cessna,Model-753,Airplane,4,Turboprop,2,No Cloud,Rain,American Crow,Corvus brachyrhynchos,Small,1,1,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00306,2021-02-25,17:02,SAMPLE02,Sample Municipal Airport 02 (SYNTHETIC),SS,45.60490653392599,-85.73515640480609,Climb,111.0,183.0,Bombardier,Model-588,Airplane,1,Turboprop,2,No Cloud,None,Common Raven,Corvus corax,Medium,1,1,Y,S,None,Wing,Engine,13204.17,1149.17,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00307,2024-07-18,06:26,SAMPLE16,Sample Municipal Airport 16 (SYNTHETIC),,49.20337195041207,2.3290008239529465,Take-off run,360.0,83.0,Boeing,Model-471,Airplane,4,Turboprop,2,Some Cloud,Rain,Grey Heron,Ardea cinerea,Small,1,1,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00308,2020-05-28,15:26,SAMPLE11,Sample Regional Airport 11 (SYNTHETIC),SS,33.166344507747276,-119.67379107674103,Approach,325.0,144.0,Boeing,Model-342,Airplane,2,Turboprop,2,Some Cloud,None,Common Raven,Corvus corax,Medium,1,1,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00309,2021-02-25,05:56,SAMPLE21,Sample Regional Airport 21 (SYNTHETIC),,58.66259563223641,12.504731207649941,Descent,282.0,102.0,Boeing,Model-508,Airplane,4,Turbojet,2,No Cloud,None,Common Kestrel,Falco tinnunculus,Large,2-10,2-10,Y,M,Precautionary Landing,Fuselage,Windshield,202.16,7324.61,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00310,2024-06-14,20:44,SAMPLE25,Sample Regional Airport 25 (SYNTHETIC),,53.77260834108257,11.23434144393003,Take-off run,3.0,102.0,Airbus,Model-189,Airplane,2,Turboprop,2,Overcast,None,Common Buzzard,Buteo buteo,Medium,11-100,11-100,Y,M,Aborted Takeoff,Fuselage,,1595.18,1083.56,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00311,2021-10-22,15:33,SAMPLE23,Sample Regional Airport 23 (SYNTHETIC),,51.85392684412982,0.03317836436116389,Approach,230.0,92.0,Embraer,Model-452,Airplane,2,Turbofan,2,No Cloud,None,Common Starling,Sturnus vulgaris,Large,1,1,Y,M,Precautionary Landing,Engine,,19083.34,1405.56,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00312,2022-06-25,17:41,SAMPLE08,Sample Municipal Airport 08 (SYNTHETIC),SS,33.048053309331074,-114.15209737293097,En Route,84.0,96.0,Embraer,Model-804,Airplane,4,Turboprop,2,Overcast,None,American Robin,Turdus migratorius,Medium,1,1,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00313,2020-02-06,16:33,SAMPLE22,Sample Municipal Airport 22 (SYNTHETIC),,55.73878284941661,6.1810605751239915,Approach,51.0,201.0,Bombardier,Model-149,Airplane,2,Turboprop,2,Some Cloud,None,Common Starling,Sturnus vulgaris,Medium,1,1,Y,M,None,Wing,Wing,3069.38,10448.05,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00314,2020-10-12,16:33,SAMPLE25,Sample Regional Airport 25 (SYNTHETIC),,53.779806951690084,11.236728809060882,Approach,616.0,100.0,Cessna,Model-659,Airplane,4,Turbofan,2,Some Cloud,None,Common Raven,Corvus corax,Small,1,1,N/A,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00315,2020-01-03,13:00,,Sample Municipal Airport 22 (SYNTHETIC),,55.78460991914742,6.246259933557462,En Route,803.0,142.0,Cessna,Model-251,Airplane,4,Turbojet,2,Overcast,None,Eurasian Sparrowhawk,Accipiter nisus,Large,2-10,2-10,Y,S,Precautionary Landing,Fuselage,,23891.3,1650.35,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00316,2020-05-13,02:12,SAMPLE12,Sample Municipal Airport 12 (SYNTHETIC),SS,42.50901080510851,-99.34202783637797,Climb,45.0,158.0,Embraer,Model-340,Airplane,5,Turboprop,2,Some Cloud,None,Common Buzzard,Buteo buteo,Small,2-10,2-10,N,,,Windshield,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00317,2024-05-18,03:29,SAMPLE13,Sample Regional Airport 13 (SYNTHETIC),SS,40.69673690987099,-98.79582425880136,Take-off run,1378.0,229.0,Boeing,Model-368,Airplane,5,Turbojet,2,Overcast,None,American Robin,Turdus migratorius,Medium,1,1,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00318,2024-02-10,17:34,SAMPLE18,Sample Municipal Airport 18 (SYNTHETIC),,46.35044682805781,13.03984119058481,Climb,1135.0,237.0,Cessna,Model-219,Airplane,3,Turbojet,2,No Cloud,None,Greylag Goose,Anser anser,Small,1,1,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00319,2021-02-22,15:27,SAMPLE12,Sample Municipal Airport 12 (SYNTHETIC),SS,42.49211537992026,-99.35560934286588,Approach,431.0,156.0,Airbus,Model-726,Airplane,2,Turboprop,2,Overcast,Rain,Black-headed Gull,Chroicocephalus ridibundus,Small,1,1,Y,M,None,Fuselage,Wing,7179.14,789.59,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00320,2018-12-31,09:07,SAMPLE13,Sample Regional Airport 13 (SYNTHETIC),SS,40.70159134689993,-98.77731559681382,Landing Roll,423.0,217.0,Bombardier,Model-651,Airplane,1,Turbofan,2,Overcast,None,Bald Eagle,Haliaeetus leucocephalus,Large,1,1,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00321,2020-09-21,06:10,SAMPLE25,Sample Regional Airport 25 (SYNTHETIC),,53.77856454700271,11.238593662959563,Descent,192.0,177.0,Bombardier,Model-831,Airplane,2,Turboprop,2,Some Cloud,None,Common Kestrel,Falco tinnunculus,Large,2-10,2-10,Y,M,Other,Windshield,,11445.85,948.62,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00322,2020-09-29,03:58,SAMPLE16,Sample Municipal Airport 16 (SYNTHETIC),,49.24955405975044,2.3282464551041397,En Route,354.0,125.0,Bombardier,Model-826,Airplane,1,Turbofan,2,Overcast,None,Common Starling,Sturnus vulgaris,Medium,11-100,11-100,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00323,2019-02-28,00:58,,Sample Regional Airport 13 (SYNTHETIC),SS,40.742039959725766,-98.77223520341335,Descent,59.0,216.0,Bombardier,Model-662,Airplane,3,Turbojet,2,Some Cloud,Fog,Common Buzzard,Buteo buteo,Medium,2-10,2-10,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00324,2022-07-03,08:07,SAMPLE21,Sample Regional Airport 21 (SYNTHETIC),,58.59875122463683,12.48119745481806,Take-off run,952.0,241.0,Boeing,Model-538,Airplane,4,Turbojet,4,Overcast,None,Eurasian Sparrowhawk,Accipiter nisus,Small,11-100,11-100,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00325,2019-11-18,16:25,SAMPLE19,Sample Regional Airport 19 (SYNTHETIC),,47.29382641700267,12.412480680168791,Approach,1423.0,129.0,Bombardier,Model-719,Airplane,2,Turbofan,2,No Cloud,None,Common Kestrel,Falco tinnunculus,Small,1,1,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00326,2019-06-09,03:47,SAMPLE23,Sample Regional Airport 23 (SYNTHETIC),,51.787556697338225,0.06712397570783922,Take-off run,2366.0,220.0,Bombardier,Model-408,Airplane,4,Turbofan,2,Overcast,None,American Crow,Corvus brachyrhynchos,Small,2-10,2-10,Y,M,Precautionary Landing,Windshield,Engine,1891.09,1951.47,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00327,2019-11-05,16:45,SAMPLE21,Sample Regional Airport 21 (SYNTHETIC),,58.663060716127696,12.518957118818657,Landing Roll,189.0,209.0,Airbus,Model-475,Airplane,3,Turbofan,2,Some Cloud,None,Rock Pigeon,Columba livia,Small,1,1,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00328,2018-01-13,19:00,SAMPLE18,Sample Municipal Airport 18 (SYNTHETIC),,46.373591298253295,13.059400298871447,Climb,586.0,119.0,Bombardier,Model-630,Airplane,3,Turbofan,2,Some Cloud,None,Common Raven,Corvus corax,Medium,1,1,UNK,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00329,2023-06-20,17:59,SAMPLE13,Sample Regional Airport 13 (SYNTHETIC),SS,40.711138564595466,-98.81053964367057,Approach,65.0,185.0,Airbus,Model-398,Airplane,3,Turbojet,2,Overcast,None,Great Cormorant,Phalacrocorax carbo,Small,1,1,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00330,2021-01-10,03:27,SAMPLE07,Sample Regional Airport 07 (SYNTHETIC),SS,41.93934039194322,-76.46566559109112,Take-off run,803.0,250.0,Airbus,Model-387,Airplane,5,Turbofan,2,No Cloud,None,Common Raven,Corvus corax,Large,1,1,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00331,2022-03-02,21:30,,Sample Regional Airport 05 (SYNTHETIC),SS,42.13596323216457,-104.03887368739913,Landing Roll,106.0,113.0,Cessna,Model-802,Airplane,1,Turbojet,2,Some Cloud,None,Great Cormorant,Phalacrocorax carbo,Small,2-10,2-10,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00332,2023-12-12,09:10,SAMPLE19,Sample Regional Airport 19 (SYNTHETIC),,47.261889372184186,12.422860620307588,Approach,600.0,155.0,Airbus,Model-718,Airplane,2,Turboprop,2,Some Cloud,Rain,Great Blue Heron,Ardea herodias,Small,2-10,2-10,,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00333,2024-03-19,03:39,SAMPLE21,Sample Regional Airport 21 (SYNTHETIC),,58.64753050429773,12.466690025237892,Landing Roll,1052.0,207.0,Airbus,Model-612,Airplane,3,Turboprop,2,Some Cloud,Rain,Great Blue Heron,Ardea herodias,Small,1,1,N/A,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00334,2019-01-20,14:10,SAMPLE05,Sample Regional Airport 05 (SYNTHETIC),SS,42.10693820192671,-104.03948990905795,En Route,2366.0,122.0,Bombardier,Model-691,Airplane,4,Turbofan,2,Overcast,None,Common Kestrel,Falco tinnunculus,Medium,1,1,N,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00335,2024-05-29,06:26,SAMPLE22,Sample Municipal Airport 22 (SYNTHETIC),,55.73417806469029,6.23736563220513,Approach,564.0,87.0,Airbus,Model-226,Airplane,1,Turbofan,2,Overcast,None,Herring Gull,Larus argentatus,Medium,1,1,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00336,2019-10-04,14:35,SAMPLE23,Sample Regional Airport 23 (SYNTHETIC),,51.823364540617135,0.08347235530092267,Landing Roll,974.0,99.0,Airbus,Model-530,Airplane,2,Turbofan,2,Some Cloud,Snow,Rock Pigeon,Columba livia,Medium,1,1,N,,,Windshield,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00337,2021-01-12,17:08,SAMPLE19,Sample Regional Airport 19 (SYNTHETIC),,47.28325245702262,12.409465999363505,Landing Roll,364.0,82.0,Airbus,Model-201,Airplane,3,Turbojet,2,No Cloud,None,American Robin,Turdus migratorius,Small,11-100,11-100,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00338,2019-11-30,22:47,SAMPLE18,Sample Municipal Airport 18 (SYNTHETIC),,46.34550898394483,13.053728184585987,Landing Roll,631.0,150.0,Boeing,Model-270,Airplane,1,Turbojet,2,Overcast,None,Common Starling,Sturnus vulgaris,Small,1,1,N,,,Fuselage,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00339,2022-05-20,17:45,SAMPLE06,Sample Municipal Airport 06 (SYNTHETIC),SS,33.099133209425965,-98.98805336469613,Take-off run,962.0,156.0,Boeing,Model-280,Airplane,4,Turboprop,2,No Cloud,None,Common Buzzard,Buteo buteo,Large,1,1,Y,M,Precautionary Landing,Engine,Windshield,15933.09,350.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00340,2019-09-09,03:51,SAMPLE11,Sample Regional Airport 11 (SYNTHETIC),SS,33.173747706170346,-119.70037516905009,Climb,1834.0,163.0,Cessna,Model-305,Airplane,2,Turboprop,2,No Cloud,None,Mallard,Anas platyrhynchos,Medium,2-10,2-10,Y,M,Aborted Takeoff,Nose,Wing,6436.73,250.68,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00341,2019-10-01,03:00,SAMPLE22,Sample Municipal Airport 22 (SYNTHETIC),,55.716587886442746,6.206632736403926,En Route,27.0,223.0,Boeing,Model-696,Airplane,2,Turboprop,2,No Cloud,None,Black-headed Gull,Chroicocephalus ridibundus,Medium,1,1,Y,M,None,Fuselage,Engine,42128.18,1327.79,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00342,2023-06-22,21:59,SAMPLE23,Sample Regional Airport 23 (SYNTHETIC),,51.830390800339586,0.06074839510162054,Climb,618.0,107.0,Airbus,Model-571,Airplane,3,Turbofan,2,No Cloud,None,Common Raven,Corvus corax,Small,1,1,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00343,2022-11-10,12:46,SAMPLE24,Sample Municipal Airport 24 (SYNTHETIC),,57.842002202973006,13.972580339575451,Climb,139.0,106.0,Cessna,Model-552,Airplane,3,Turbojet,2,Some Cloud,Rain,Great Black-backed Gull,Larus marinus,Medium,1,1,,,,Wing,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00344,2023-03-19,12:55,SAMPLE11,Sample Regional Airport 11 (SYNTHETIC),SS,33.205317717908784,-119.68225760676924,En Route,669.0,107.0,Boeing,Model-485,Airplane,3,Turboprop,2,Overcast,None,Great Cormorant,Phalacrocorax carbo,Small,1,1,N,,,Nose,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00345,2018-09-22,21:46,SAMPLE04,Sample Municipal Airport 04 (SYNTHETIC),SS,33.647835831940256,-95.02795660371989,Descent,1279.0,173.0,Cessna,Model-865,Airplane,2,Turbojet,2,No Cloud,None,Common Kestrel,Falco tinnunculus,Small,1,1,N,,,Windshield,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
SAMPLE-00346,2022-10-08,04:50,SAMPLE06,Sample Municipal Airport 06 (SYNTHETIC),SS,33.149283604743296,-98.99754345299394,Take-off run,20.0,219.0,Airbus,Model-764,Airplane,4,Turbofan,2,No Cloud,None,Common Kestrel,Falco tinnunculus,Large,1,1,N,,,Engine,,0.0,0.0,0,0,Synthetic sample record generated for pipeline testing.,synthetic_fixture,False
