count_id,site_id,count_date,start_time_local,end_time_local,observation_hours,species_common_name,species_scientific_name,species_code,count,flight_direction,count_type,weather_notes,observer_effort_available,data_origin,operational_use
CNT000164,TREK002,2023-09-22,05:00,07:17,2.3,Common Raven,Corvus corax,CORVUS_COR,15,W,nocturnal_flight_call,overcast,True,synthetic_fixture,False
CNT000165,TREK002,2023-09-22,05:00,07:17,2.3,Great Black-backed Gull,Larus marinus,LARUS_MARI,17,NW,nocturnal_flight_call,light rain,True,synthetic_fixture,False
CNT000166,TREK002,2023-10-17,06:00,10:06,4.11,Common Kestrel,Falco tinnunculus,FALCO_TINN,8,NE,nocturnal_flight_call,,True,synthetic_fixture,False
CNT000167,TREK002,2023-10-17,06:00,10:06,4.11,Mute Swan,Cygnus olor,CYGNUS_OLO,15,SW,nocturnal_flight_call,light rain,True,synthetic_fixture,False
CNT000168,TREK002,2023-10-17,06:00,10:06,4.11,Grey Heron,Ardea cinerea,ARDEA_CINE,4,SE,nocturnal_flight_call,windy,True,synthetic_fixture,False
CNT000169,TREK002,2023-11-21,07:00,11:40,4.67,Great Blue Heron,Ardea herodias,ARDEA_HERO,3,E,nocturnal_flight_call,light rain,True,synthetic_fixture,False
CNT000170,TREK002,2023-11-21,07:00,11:40,4.67,Herring Gull,Larus argentatus,LARUS_ARGE,6,SW,nocturnal_flight_call,overcast,True,synthetic_fixture,False
CNT000171,TREK002,2023-11-21,07:00,11:40,4.67,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,8,SE,nocturnal_flight_call,light rain,True,synthetic_fixture,False
CNT000172,TREK002,2023-11-21,07:00,11:40,4.67,Canada Goose,Branta canadensis,BRANTA_CAN,7,SW,nocturnal_flight_call,light rain,True,synthetic_fixture,False
CNT000173,TREK002,2024-01-10,05:00,09:10,4.18,Common Buzzard,Buteo buteo,BUTEO_BUTE,1,E,nocturnal_flight_call,light rain,True,synthetic_fixture,False
CNT000174,TREK002,2024-01-10,05:00,09:10,4.18,Common Kestrel,Falco tinnunculus,FALCO_TINN,3,NE,nocturnal_flight_call,clear,True,synthetic_fixture,False
CNT000175,TREK002,2024-01-10,05:00,09:10,4.18,American Crow,Corvus brachyrhynchos,CORVUS_BRA,2,N,nocturnal_flight_call,windy,True,synthetic_fixture,False
CNT000176,TREK002,2024-01-26,05:00,08:54,3.91,American Robin,Turdus migratorius,TURDUS_MIG,1,SE,nocturnal_flight_call,,True,synthetic_fixture,False
CNT000177,TREK002,2024-01-26,05:00,08:54,3.91,Mallard,Anas platyrhynchos,ANAS_PLATY,0,S,nocturnal_flight_call,clear,True,synthetic_fixture,False
CNT000178,TREK002,2024-01-26,05:00,08:54,3.91,Canada Goose,Branta canadensis,BRANTA_CAN,2,W,nocturnal_flight_call,windy,True,synthetic_fixture,False
CNT000179,TREK002,2024-01-26,05:00,08:54,3.91,Mute Swan,Cygnus olor,CYGNUS_OLO,4,W,nocturnal_flight_call,overcast,True,synthetic_fixture,False
CNT000180,TREK002,2024-01-26,05:00,08:54,3.91,Common Starling,Sturnus vulgaris,STURNUS_VU,1,SE,nocturnal_flight_call,windy,False,synthetic_fixture,False
CNT000181,TREK002,2024-01-30,06:00,10:13,4.22,Herring Gull,Larus argentatus,LARUS_ARGE,2,W,nocturnal_flight_call,windy,True,synthetic_fixture,False
CNT000182,TREK002,2024-01-30,06:00,10:13,4.22,Grey Heron,Ardea cinerea,ARDEA_CINE,1,S,nocturnal_flight_call,light rain,True,synthetic_fixture,False
CNT000183,TREK002,2024-01-30,06:00,10:13,4.22,Great Cormorant,Phalacrocorax carbo,PHALACROCO,3,SE,nocturnal_flight_call,windy,False,synthetic_fixture,False
CNT000184,TREK002,2024-02-19,09:00,14:37,5.62,Barn Swallow,Hirundo rustica,HIRUNDO_RU,7,SE,nocturnal_flight_call,light rain,True,synthetic_fixture,False
CNT000185,TREK002,2024-02-19,09:00,14:37,5.62,Bald Eagle,Haliaeetus leucocephalus,HALIAEETUS,2,SW,nocturnal_flight_call,windy,True,synthetic_fixture,False
CNT000186,TREK002,2024-02-19,09:00,14:37,5.62,Canada Goose,Branta canadensis,BRANTA_CAN,6,SE,nocturnal_flight_call,overcast,True,synthetic_fixture,False
CNT000187,TREK002,2024-03-27,07:00,11:40,4.67,Rock Pigeon,Columba livia,COLUMBA_LI,8,NE,nocturnal_flight_call,windy,True,synthetic_fixture,False
CNT000188,TREK002,2024-03-27,07:00,11:40,4.67,Great Cormorant,Phalacrocorax carbo,PHALACROCO,9,NW,nocturnal_flight_call,light rain,True,synthetic_fixture,False
CNT000189,TREK002,2024-03-27,07:00,11:40,4.67,American Robin,Turdus migratorius,TURDUS_MIG,9,SE,nocturnal_flight_call,clear,True,synthetic_fixture,False
CNT000190,TREK002,2024-03-27,07:00,11:40,4.67,Greylag Goose,Anser anser,ANSER_ANSE,15,W,nocturnal_flight_call,,True,synthetic_fixture,False
CNT000191,TREK002,2024-03-27,07:00,11:40,4.67,Mute Swan,Cygnus olor,CYGNUS_OLO,11,NW,nocturnal_flight_call,overcast,True,synthetic_fixture,False
CNT000192,TREK002,2024-04-02,05:00,06:14,1.24,Eurasian Sparrowhawk,Accipiter nisus,ACCIPITER_,11,E,nocturnal_flight_call,overcast,False,synthetic_fixture,False
CNT000193,TREK002,2024-04-02,05:00,06:14,1.24,Mallard,Anas platyrhynchos,ANAS_PLATY,13,E,nocturnal_flight_call,windy,True,synthetic_fixture,False
CNT000194,TREK002,2024-04-02,05:00,06:14,1.24,Great Black-backed Gull,Larus marinus,LARUS_MARI,11,W,nocturnal_flight_call,,True,synthetic_fixture,False
CNT000195,TREK002,2024-05-06,09:00,12:58,3.97,Mallard,Anas platyrhynchos,ANAS_PLATY,6,E,nocturnal_flight_call,,True,synthetic_fixture,False
CNT000196,TREK002,2024-05-06,09:00,12:58,3.97,Great Cormorant,Phalacrocorax carbo,PHALACROCO,7,E,nocturnal_flight_call,clear,False,synthetic_fixture,False
CNT000197,TREK002,2024-05-06,09:00,12:58,3.97,Canada Goose,Branta canadensis,BRANTA_CAN,7,NW,nocturnal_flight_call,windy,True,synthetic_fixture,False
CNT000198,TREK002,2024-05-31,09:00,12:31,3.52,Greylag Goose,Anser anser,ANSER_ANSE,7,NE,nocturnal_flight_call,overcast,True,synthetic_fixture,False
CNT000199,TREK002,2024-05-31,09:00,12:38,3.65,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,1,NE,nocturnal_flight_call,light rain,True,synthetic_fixture,False
CNT000200,TREK002,2024-05-31,09:00,12:38,3.65,Barn Swallow,Hirundo rustica,HIRUNDO_RU,4,SE,nocturnal_flight_call,light rain,True,synthetic_fixture,False
CNT000201,TREK002,2024-06-11,06:00,09:19,3.33,Greylag Goose,Anser anser,ANSER_ANSE,2,S,nocturnal_flight_call,light rain,True,synthetic_fixture,False
CNT000202,TREK002,2024-06-11,06:00,09:19,3.33,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,2,E,nocturnal_flight_call,,True,synthetic_fixture,False
CNT000203,TREK002,2024-06-11,06:00,09:19,3.33,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,5,N,nocturnal_flight_call,light rain,True,synthetic_fixture,False
CNT000204,TREK002,2024-06-11,06:00,09:19,3.33,American Robin,Turdus migratorius,TURDUS_MIG,2,N,nocturnal_flight_call,,True,synthetic_fixture,False
CNT000205,TREK002,2024-07-31,06:00,07:32,1.54,Common Raven,Corvus corax,CORVUS_COR,1,NE,nocturnal_flight_call,overcast,True,synthetic_fixture,False
CNT000206,TREK002,2024-08-01,06:00,08:53,2.89,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,1,NE,nocturnal_flight_call,overcast,True,synthetic_fixture,False
CNT000207,TREK002,2024-08-01,06:00,08:53,2.89,Common Buzzard,Buteo buteo,BUTEO_BUTE,9,N,nocturnal_flight_call,windy,True,synthetic_fixture,False
CNT000208,TREK002,2024-08-01,06:00,08:53,2.89,Rock Pigeon,Columba livia,COLUMBA_LI,4,N,nocturnal_flight_call,clear,True,synthetic_fixture,False
CNT000209,TREK002,2024-08-03,05:00,09:50,4.85,Common Raven,Corvus corax,CORVUS_COR,3,W,nocturnal_flight_call,,False,synthetic_fixture,False
CNT000210,TREK002,2024-08-28,07:00,10:14,3.24,Rock Pigeon,Columba livia,COLUMBA_LI,9,W,nocturnal_flight_call,overcast,True,synthetic_fixture,False
CNT000211,TREK002,2024-08-28,07:00,10:14,3.24,Great Black-backed Gull,Larus marinus,LARUS_MARI,11,E,nocturnal_flight_call,overcast,True,synthetic_fixture,False
CNT000212,TREK002,2024-08-28,07:00,10:14,3.24,Common Kestrel,Falco tinnunculus,FALCO_TINN,6,S,nocturnal_flight_call,light rain,True,synthetic_fixture,False
CNT000213,TREK002,2024-09-06,05:00,06:35,1.59,Barn Swallow,Hirundo rustica,HIRUNDO_RU,10,E,nocturnal_flight_call,,True,synthetic_fixture,False
CNT000214,TREK002,2024-09-06,05:00,06:35,1.59,Great Black-backed Gull,Larus marinus,LARUS_MARI,9,N,nocturnal_flight_call,light rain,True,synthetic_fixture,False
CNT000215,TREK002,2024-09-06,05:00,06:35,1.59,Common Buzzard,Buteo buteo,BUTEO_BUTE,10,N,nocturnal_flight_call,,True,synthetic_fixture,False
CNT000216,TREK002,2024-09-06,05:00,06:35,1.59,American Robin,Turdus migratorius,TURDUS_MIG,9,N,nocturnal_flight_call,overcast,True,synthetic_fixture,False
CNT000217,TREK002,2024-09-25,07:00,10:36,3.61,Rock Pigeon,Columba livia,COLUMBA_LI,15,SW,nocturnal_flight_call,light rain,True,synthetic_fixture,False
CNT000218,TREK002,2024-09-28,07:00,10:17,3.29,Greylag Goose,Anser anser,ANSER_ANSE,13,S,nocturnal_flight_call,light rain,True,synthetic_fixture,False
CNT000219,TREK002,2024-09-28,07:00,10:17,3.29,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,16,W,nocturnal_flight_call,clear,True,synthetic_fixture,False
CNT000220,TREK002,2024-09-28,07:00,10:17,3.29,Great Blue Heron,Ardea herodias,ARDEA_HERO,16,S,nocturnal_flight_call,light rain,True,synthetic_fixture,False
CNT000221,TREK002,2024-09-28,07:00,10:17,3.29,Common Kestrel,Falco tinnunculus,FALCO_TINN,10,SE,nocturnal_flight_call,overcast,True,synthetic_fixture,False
CNT000222,TREK002,2024-09-28,07:00,10:17,3.29,Canada Goose,Branta canadensis,BRANTA_CAN,8,NE,nocturnal_flight_call,clear,True,synthetic_fixture,False
CNT000223,TREK002,2024-10-30,09:00,13:02,4.05,Grey Heron,Ardea cinerea,ARDEA_CINE,2,NW,nocturnal_flight_call,clear,True,synthetic_fixture,False
CNT000224,TREK002,2024-10-30,09:00,13:02,4.05,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,11,SE,nocturnal_flight_call,overcast,True,synthetic_fixture,False
CNT000225,TREK002,2024-11-04,08:00,10:26,2.44,Mute Swan,Cygnus olor,CYGNUS_OLO,3,W,nocturnal_flight_call,clear,True,synthetic_fixture,False
CNT000226,TREK002,2024-11-04,08:00,10:26,2.44,Great Black-backed Gull,Larus marinus,LARUS_MARI,5,SE,nocturnal_flight_call,,True,synthetic_fixture,False
CNT000227,TREK002,2024-11-19,07:00,12:07,5.13,Common Raven,Corvus corax,CORVUS_COR,4,E,nocturnal_flight_call,clear,True,synthetic_fixture,False
CNT000228,TREK002,2024-11-19,07:00,12:07,5.13,Mallard,Anas platyrhynchos,ANAS_PLATY,3,NW,nocturnal_flight_call,,True,synthetic_fixture,False
CNT000229,TREK002,2024-12-04,05:00,06:07,1.12,Barn Swallow,Hirundo rustica,HIRUNDO_RU,4,N,nocturnal_flight_call,,True,synthetic_fixture,False
CNT000230,TREK002,2024-12-08,07:00,12:57,5.95,Great Blue Heron,Ardea herodias,ARDEA_HERO,5,N,nocturnal_flight_call,overcast,True,synthetic_fixture,False
CNT000231,TREK002,2024-12-08,07:00,12:57,5.95,Mallard,Anas platyrhynchos,ANAS_PLATY,3,W,nocturnal_flight_call,overcast,True,synthetic_fixture,False
CNT000232,TREK002,2024-12-08,07:00,12:57,5.95,American Robin,Turdus migratorius,TURDUS_MIG,4,N,nocturnal_flight_call,overcast,True,synthetic_fixture,False
CNT000233,TREK002,2024-12-13,07:00,08:14,1.24,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,1,W,nocturnal_flight_call,overcast,True,synthetic_fixture,False
CNT000234,TREK002,2024-12-23,08:00,11:57,3.96,American Robin,Turdus migratorius,TURDUS_MIG,0,E,nocturnal_flight_call,light rain,True,synthetic_fixture,False
CNT000235,TREK002,2024-12-23,08:00,11:57,3.96,Common Raven,Corvus corax,CORVUS_COR,1,S,nocturnal_flight_call,clear,True,synthetic_fixture,False
CNT000236,TREK003,2023-02-19,05:00,06:59,1.99,Great Cormorant,Phalacrocorax carbo,PHALACROCO,5,NW,visible_migration,light rain,True,synthetic_fixture,False
CNT000237,TREK003,2023-02-19,05:00,06:59,1.99,Common Raven,Corvus corax,CORVUS_COR,7,N,visible_migration,overcast,True,synthetic_fixture,False
CNT000238,TREK003,2023-02-19,05:00,06:59,1.99,Greylag Goose,Anser anser,ANSER_ANSE,2,SE,visible_migration,light rain,True,synthetic_fixture,False
CNT000239,TREK003,2023-02-19,05:00,06:59,1.99,Mute Swan,Cygnus olor,CYGNUS_OLO,8,N,visible_migration,overcast,True,synthetic_fixture,False
CNT000240,TREK003,2023-03-20,09:00,13:24,4.4,Great Blue Heron,Ardea herodias,ARDEA_HERO,9,W,visible_migration,overcast,True,synthetic_fixture,False
CNT000241,TREK003,2023-03-20,09:00,13:24,4.4,Mute Swan,Cygnus olor,CYGNUS_OLO,9,NE,visible_migration,,True,synthetic_fixture,False
CNT000242,TREK003,2023-03-20,09:00,13:24,4.4,Common Buzzard,Buteo buteo,BUTEO_BUTE,9,S,visible_migration,windy,True,synthetic_fixture,False
CNT000243,TREK003,2023-03-20,09:00,13:24,4.4,Great Black-backed Gull,Larus marinus,LARUS_MARI,9,SW,visible_migration,overcast,True,synthetic_fixture,False
CNT000244,TREK003,2023-03-20,09:00,13:24,4.4,Greylag Goose,Anser anser,ANSER_ANSE,8,N,visible_migration,overcast,True,synthetic_fixture,False
CNT000245,TREK003,2023-04-11,09:00,14:34,5.57,Barn Swallow,Hirundo rustica,HIRUNDO_RU,16,S,visible_migration,windy,True,synthetic_fixture,False
CNT000246,TREK003,2023-05-24,07:00,08:04,1.08,Barn Swallow,Hirundo rustica,HIRUNDO_RU,1,SE,visible_migration,overcast,True,synthetic_fixture,False
CNT000247,TREK003,2023-05-24,07:00,08:04,1.08,Grey Heron,Ardea cinerea,ARDEA_CINE,5,S,visible_migration,windy,True,synthetic_fixture,False
CNT000248,TREK003,2023-05-24,07:00,08:04,1.08,Rock Pigeon,Columba livia,COLUMBA_LI,6,E,visible_migration,overcast,True,synthetic_fixture,False
CNT000249,TREK003,2023-05-24,07:00,08:04,1.08,Canada Goose,Branta canadensis,BRANTA_CAN,4,E,visible_migration,windy,True,synthetic_fixture,False
CNT000250,TREK003,2023-05-29,08:00,09:12,1.21,Great Cormorant,Phalacrocorax carbo,PHALACROCO,7,NE,visible_migration,,False,synthetic_fixture,False
CNT000251,TREK003,2023-05-29,08:00,09:12,1.21,Greylag Goose,Anser anser,ANSER_ANSE,2,E,visible_migration,clear,True,synthetic_fixture,False
CNT000252,TREK003,2023-05-29,08:00,09:12,1.21,Common Kestrel,Falco tinnunculus,FALCO_TINN,3,W,visible_migration,windy,True,synthetic_fixture,False
CNT000253,TREK003,2023-05-29,08:00,09:12,1.21,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,4,E,visible_migration,light rain,True,synthetic_fixture,False
CNT000254,TREK003,2023-06-11,07:00,10:03,3.06,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,4,NE,visible_migration,,True,synthetic_fixture,False
CNT000255,TREK003,2023-06-11,07:00,10:03,3.06,Eurasian Sparrowhawk,Accipiter nisus,ACCIPITER_,3,W,visible_migration,overcast,True,synthetic_fixture,False
CNT000256,TREK003,2023-06-11,07:00,10:03,3.06,American Crow,Corvus brachyrhynchos,CORVUS_BRA,7,W,visible_migration,overcast,True,synthetic_fixture,False
CNT000257,TREK003,2023-06-11,07:00,10:03,3.06,Grey Heron,Ardea cinerea,ARDEA_CINE,1,E,visible_migration,light rain,True,synthetic_fixture,False
CNT000258,TREK003,2023-06-11,07:00,10:03,3.06,Rock Pigeon,Columba livia,COLUMBA_LI,4,SE,visible_migration,overcast,True,synthetic_fixture,False
CNT000259,TREK003,2023-06-22,09:00,13:34,4.58,Grey Heron,Ardea cinerea,ARDEA_CINE,8,NW,visible_migration,,True,synthetic_fixture,False
CNT000260,TREK003,2023-06-22,09:00,13:34,4.58,Great Black-backed Gull,Larus marinus,LARUS_MARI,2,E,visible_migration,,True,synthetic_fixture,False
CNT000261,TREK003,2023-06-22,09:00,13:34,4.58,Bald Eagle,Haliaeetus leucocephalus,HALIAEETUS,3,SE,visible_migration,,True,synthetic_fixture,False
CNT000262,TREK003,2023-06-22,09:00,13:34,4.58,Barn Swallow,Hirundo rustica,HIRUNDO_RU,4,SE,visible_migration,light rain,True,synthetic_fixture,False
CNT000263,TREK003,2023-06-22,09:00,13:34,4.58,American Robin,Turdus migratorius,TURDUS_MIG,5,S,visible_migration,,True,synthetic_fixture,False
CNT000264,TREK003,2023-06-30,05:00,07:25,2.43,Common Buzzard,Buteo buteo,BUTEO_BUTE,4,SW,visible_migration,overcast,True,synthetic_fixture,False
CNT000265,TREK003,2023-06-30,05:00,07:25,2.43,Rock Pigeon,Columba livia,COLUMBA_LI,2,NW,visible_migration,,True,synthetic_fixture,False
CNT000266,TREK003,2023-06-30,05:00,07:25,2.43,American Crow,Corvus brachyrhynchos,CORVUS_BRA,5,SE,visible_migration,light rain,True,synthetic_fixture,False
CNT000267,TREK003,2023-08-06,09:00,10:51,1.85,Common Starling,Sturnus vulgaris,STURNUS_VU,3,E,visible_migration,light rain,True,synthetic_fixture,False
CNT000268,TREK003,2023-08-06,09:00,10:51,1.85,Common Ringed Plover,Charadrius hiaticula,CHARADRIUS,0,SE,visible_migration,light rain,True,synthetic_fixture,False
CNT000269,TREK003,2023-08-06,09:00,10:51,1.85,Grey Heron,Ardea cinerea,ARDEA_CINE,4,W,visible_migration,windy,True,synthetic_fixture,False
CNT000270,TREK003,2023-08-29,05:00,10:27,5.46,American Robin,Turdus migratorius,TURDUS_MIG,8,E,visible_migration,overcast,True,synthetic_fixture,False
CNT000271,TREK003,2023-08-29,05:00,10:27,5.46,Canada Goose,Branta canadensis,BRANTA_CAN,6,W,visible_migration,,True,synthetic_fixture,False
CNT000272,TREK003,2023-09-12,06:00,11:11,5.19,Greylag Goose,Anser anser,ANSER_ANSE,12,SE,visible_migration,windy,True,synthetic_fixture,False
CNT000273,TREK003,2023-10-12,08:00,10:34,2.58,Canada Goose,Branta canadensis,BRANTA_CAN,17,N,visible_migration,clear,True,synthetic_fixture,False
CNT000274,TREK003,2023-10-12,08:00,13:57,5.96,Mute Swan,Cygnus olor,CYGNUS_OLO,15,NE,visible_migration,windy,True,synthetic_fixture,False
CNT000275,TREK003,2023-10-12,08:00,13:57,5.96,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,12,N,visible_migration,overcast,True,synthetic_fixture,False
CNT000276,TREK003,2023-11-01,07:00,08:31,1.52,Greylag Goose,Anser anser,ANSER_ANSE,8,SW,visible_migration,light rain,True,synthetic_fixture,False
CNT000277,TREK003,2023-12-08,08:00,13:13,5.23,Grey Heron,Ardea cinerea,ARDEA_CINE,6,SE,visible_migration,light rain,True,synthetic_fixture,False
CNT000278,TREK003,2023-12-22,06:00,08:38,2.64,Great Blue Heron,Ardea herodias,ARDEA_HERO,1,NE,visible_migration,overcast,True,synthetic_fixture,False
CNT000279,TREK003,2023-12-22,06:00,08:38,2.64,Common Raven,Corvus corax,CORVUS_COR,0,W,visible_migration,light rain,True,synthetic_fixture,False
CNT000280,TREK003,2023-12-31,05:00,07:24,2.41,Herring Gull,Larus argentatus,LARUS_ARGE,1,NW,visible_migration,,True,synthetic_fixture,False
CNT000281,TREK003,2023-12-31,05:00,07:24,2.41,Bald Eagle,Haliaeetus leucocephalus,HALIAEETUS,4,NE,visible_migration,overcast,True,synthetic_fixture,False
CNT000282,TREK003,2023-12-31,05:00,07:24,2.41,Common Kestrel,Falco tinnunculus,FALCO_TINN,5,S,visible_migration,overcast,False,synthetic_fixture,False
CNT000283,TREK003,2023-12-31,05:00,07:24,2.41,Mallard,Anas platyrhynchos,ANAS_PLATY,3,W,visible_migration,overcast,True,synthetic_fixture,False
CNT000284,TREK003,2024-01-20,09:00,10:19,1.32,Greylag Goose,Anser anser,ANSER_ANSE,3,SE,visible_migration,light rain,True,synthetic_fixture,False
CNT000285,TREK003,2024-01-20,09:00,10:19,1.32,Common Starling,Sturnus vulgaris,STURNUS_VU,4,W,visible_migration,windy,True,synthetic_fixture,False
CNT000286,TREK003,2024-01-21,07:00,08:31,1.52,Common Starling,Sturnus vulgaris,STURNUS_VU,2,W,visible_migration,windy,True,synthetic_fixture,False
CNT000287,TREK003,2024-01-21,07:00,08:31,1.52,Common Buzzard,Buteo buteo,BUTEO_BUTE,0,SE,visible_migration,overcast,True,synthetic_fixture,False
CNT000288,TREK003,2024-01-21,07:00,08:31,1.52,Mallard,Anas platyrhynchos,ANAS_PLATY,2,E,visible_migration,light rain,False,synthetic_fixture,False
CNT000289,TREK003,2024-01-25,05:00,06:28,1.47,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,2,S,visible_migration,light rain,True,synthetic_fixture,False
CNT000290,TREK003,2024-01-28,05:00,06:32,1.54,Mallard,Anas platyrhynchos,ANAS_PLATY,4,W,visible_migration,windy,True,synthetic_fixture,False
CNT000291,TREK003,2024-01-28,05:00,06:32,1.54,Rock Pigeon,Columba livia,COLUMBA_LI,4,SW,visible_migration,windy,True,synthetic_fixture,False
CNT000292,TREK003,2024-01-28,05:00,06:32,1.54,Mute Swan,Cygnus olor,CYGNUS_OLO,2,S,visible_migration,windy,True,synthetic_fixture,False
CNT000293,TREK003,2024-01-28,05:00,06:32,1.54,Barn Swallow,Hirundo rustica,HIRUNDO_RU,3,W,visible_migration,overcast,True,synthetic_fixture,False
CNT000294,TREK003,2024-01-29,09:00,13:32,4.54,Common Starling,Sturnus vulgaris,STURNUS_VU,0,NW,visible_migration,,True,synthetic_fixture,False
CNT000295,TREK003,2024-02-10,05:00,06:18,1.3,Grey Heron,Ardea cinerea,ARDEA_CINE,5,NW,visible_migration,light rain,True,synthetic_fixture,False
CNT000296,TREK003,2024-03-11,09:00,12:21,3.36,American Crow,Corvus brachyrhynchos,CORVUS_BRA,10,N,visible_migration,clear,True,synthetic_fixture,False
CNT000297,TREK003,2024-03-11,09:00,12:21,3.36,Black-headed Gull,Chroicocephalus ridibundus,CHROICOCEP,4,W,visible_migration,overcast,True,synthetic_fixture,False
CNT000298,TREK003,2024-03-11,09:00,12:21,3.36,Great Cormorant,Phalacrocorax carbo,PHALACROCO,8,NE,visible_migration,,True,synthetic_fixture,False
CNT000299,TREK003,2024-03-11,09:00,12:21,3.36,Greylag Goose,Anser anser,ANSER_ANSE,11,NE,visible_migration,windy,True,synthetic_fixture,False
CNT000300,TREK003,2024-03-22,08:00,10:12,2.21,Rock Pigeon,Columba livia,COLUMBA_LI,13,E,visible_migration,windy,True,synthetic_fixture,False
CNT000301,TREK003,2024-03-22,08:00,10:12,2.21,Greylag Goose,Anser anser,ANSER_ANSE,12,S,visible_migration,overcast,True,synthetic_fixture,False
CNT000302,TREK003,2024-03-22,08:00,10:12,2.21,Great Blue Heron,Ardea herodias,ARDEA_HERO,11,E,visible_migration,overcast,True,synthetic_fixture,False
